Ticker,Chart Link,Company,Sector,Price,Market Cap,Revenue Growth %,EPS Growth %,3M Momentum %,Pullback 1M %,RSI,MA50,MA200,Above MA50,Above MA200,MA50 > MA200,Entry Setup,High Conviction Dip Buy,News Sentiment Score,News Sentiment Label,News Headlines Count,Top News Headlines,P/E,Forward P/E,Free Cash Flow,Debt to Equity,ROE %,Profit Margin %,Score,Signal
ABNB,https://www.tradingview.com/chart/?symbol=ABNB,"Airbnb, Inc.",Consumer Cyclical,140.15,83173777408,17.9,6.0,5.6,4.39,61.1,136.89,129.3,True,True,True,BULLISH TREND,False,60.67,POSITIVE,5,World Cup: Why US hotels may not be seeing the turnout they expected | Consumer Internet Stocks Q1 Recap: Benchmarking Airbnb (NASDAQ:ABNB) | Best Stocks to Buy Now,34.6,23.11,3191000064.0,33.185,32.32,19.9,69.05,WATCHLIST
JBHT,https://www.tradingview.com/chart/?symbol=JBHT,"J.B. Hunt Transport Services, Inc.",Industrials,271.655,25616848896,4.6,27.4,34.21,4.79,46.65,259.49,204.23,True,True,True,BULLISH TREND,False,54.75,NEUTRAL,5,Is Euroseas (ESEA) Stock Outpacing Its Transportation Peers This Year? | How Is J.B. Hunt Transport Services’ Stock Performance Compared to Other Industrial Stocks? | Pocketed demand helps trucking industry,42.25,29.59,829849984.0,43.622,16.68,5.13,68.93,WATCHLIST
TKO,https://www.tradingview.com/chart/?symbol=TKO,"TKO Group Holdings, Inc.",Communication Services,201.68,38546350080,25.9,63.0,4.21,5.65,47.94,192.69,196.3,True,True,False,BULLISH TREND,False,52.5,NEUTRAL,5,"Dealmaking 3: Knicks Stock Surges 101%, PGA Tour’s Australia Bet & NBA Finals Goes Viral | Blood, Sweat and Corporate Sponsors: Trump Hosts White House Cage Fight | Trump Hosts UFC Fights at White House for 80th Birthday",75.25,43.26,830904512.0,58.229,6.74,4.47,68.9,WATCHLIST
WELL,https://www.tradingview.com/chart/?symbol=WELL,Welltower Inc.,Real Estate,218.22,154044645376,38.3,157.9,12.29,1.02,70.86,210.85,194.12,True,True,True,WATCH - OVERBOUGHT,False,53.3,NEUTRAL,5,Welltower CFO Timothy McHugh sets U.S. pay record at $167M | Welltower CFO’s $167 Million Pay Package Sets New Record | 3 Stocks Diluting Shareholders to Fund Big Long-Term Opportunities,105.42,64.95,2600212736.0,44.486,3.67,11.96,68.81,WATCHLIST
URI,https://www.tradingview.com/chart/?symbol=URI,"United Rentals, Inc.",Industrials,1072.44,67184668672,7.2,6.6,46.8,15.05,63.04,962.43,883.15,True,True,True,BULLISH TREND,False,66.27,POSITIVE,5,"Zacks Market Edge Highlights: BorgWarner, Caterpillar and United Rentals | 3 Hidden AI Revolution Stocks to Buy Now | What Makes United Rentals (URI) One of the Top Industrial Distribution Names to Look at",27.41,19.86,1870625024.0,167.473,28.24,15.32,68.75,WATCHLIST
EOG,https://www.tradingview.com/chart/?symbol=EOG,"EOG Resources, Inc.",Energy,134.015,71380213760,15.6,39.6,-3.31,-4.26,42.84,135.94,119.54,False,True,True,NO CLEAR ENTRY,False,67.19,POSITIVE,5,"Can Devon's Multi-Basin Assets Sustain Growth for Years to Come? | The Zacks Analyst Blog Highlights Exxon Mobil, ConocoPhillips and EOG Resources | Oil Prices Slide on US-Iran Deal: 3 Energy Stocks Worth Watching",13.18,9.06,2864250112.0,26.873,18.2,23.32,68.68,WATCHLIST
HLT,https://www.tradingview.com/chart/?symbol=HLT,Hilton Worldwide Holdings Inc.,Consumer Cyclical,344.66,78461288448,11.0,35.0,14.68,6.83,63.74,330.15,297.02,True,True,True,BULLISH TREND,False,46.94,NEUTRAL,5,"Prestige Rethinks $286 Million IPO as Sensex Slides Nearly 10% | Booking Stock Is Running Hot, But Its Real Value Is How It Runs Alone | Vail Resorts Stock Outlook Turns on Weather, Pass Sales and Costs",52.62,33.09,1684499968.0,,,30.41,68.51,WATCHLIST
DAL,https://www.tradingview.com/chart/?symbol=DAL,"Delta Air Lines, Inc.",Industrials,86.6944,56957730816,12.9,,33.46,14.6,63.46,74.87,66.66,True,True,True,BULLISH TREND,False,55.37,NEUTRAL,5,Delta Air Lines (DAL) Gains As Market Dips: What You Should Know | The New Berkshire Hathaway Just Made a Fresh Bet on a Department Store Everyone Wrote Off | Berkshire Just Broke Warren Buffett’s Most Famous Rule and Poured $2.65 Billion Into This Airline,12.66,10.81,3093374976.0,105.021,24.99,6.87,68.28,WATCHLIST
PNC,https://www.tradingview.com/chart/?symbol=PNC,"The PNC Financial Services Group, Inc.",Financial Services,236.55,94990114816,13.8,17.7,16.88,8.32,68.08,222.87,207.61,True,True,True,BULLISH TREND,False,68.88,POSITIVE,5,US Retail Sales Rise in Broad Gain Despite Higher Gas Prices | How Is Regions Financial's Stock Performance Compared to Other Regional Banks Stocks? | PNC or GS: Which Is the Better Value Stock Right Now?,13.75,11.25,,,12.1,31.31,68.21,WATCHLIST
KO,https://www.tradingview.com/chart/?symbol=KO,The Coca-Cola Company,Consumer Defensive,79.87,343639293952,12.1,18.2,7.02,-0.97,57.37,78.55,72.89,True,True,True,BULLISH TREND,False,46.18,NEUTRAL,5,"Abbvie acquiring Apogee for $10.9B, Coca-Cola vs. IRS in appeals court | Coca-Cola to shut facility in US | Morgan Stanley Keeps Coca-Cola as Its Preferred Beverage Sector Pick",25.12,22.93,3124250112.0,124.943,43.37,27.8,68.09,WATCHLIST
CF,https://www.tradingview.com/chart/?symbol=CF,"CF Industries Holdings, Inc.",Basic Materials,102.9,15808453632,19.4,115.1,-14.03,-15.44,30.92,117.57,98.4,False,True,True,NO CLEAR ENTRY,False,50.0,NEUTRAL,5,First Majestic Closes Deal to Sell Its Del Toro Mine to Sierra Madre | JERA Contracts 4 Ammonia Carriers | BHP Hikes Jansen Stage 2 Project Investment After Detailed Review,9.27,8.89,1076375040.0,43.847,27.3,23.73,68.05,WATCHLIST
ALL,https://www.tradingview.com/chart/?symbol=ALL,The Allstate Corporation,Financial Services,230.08,59227406336,3.0,338.4,11.33,7.86,71.69,215.67,205.98,True,True,True,WATCH - OVERBOUGHT,False,47.67,NEUTRAL,5,Inflation Is Heating Up Again. Here's What It Means for Auto Insurers Progressive and Allstate. | Progressive Keeps Beating the Insurance Industry at Its Own Game. Can It Last? | Keefe Bruyette Downgrades The Allstate Corporation (ALL) Stock to Market Perform,5.09,8.75,12428999680.0,23.719,45.22,17.81,68.01,WATCHLIST
LIN,https://www.tradingview.com/chart/?symbol=LIN,Linde plc,Basic Materials,516.975,239021981696,8.2,13.4,8.48,0.8,66.1,505.27,465.1,True,True,True,BULLISH TREND,False,56.37,NEUTRAL,5,"Basic Materials Roundup: Market Talk | Has The AI Power Boom Pushed Bloom Energy Stock Too Far, Too Fast? | Linde's Annual Volume Growth Could Rise on Space Launch Market Growth, UBS Says",34.26,26.23,4694499840.0,65.642,18.23,20.44,67.96,WATCHLIST
FDX,https://www.tradingview.com/chart/?symbol=FDX,FedEx Corporation,Industrials,322.46,76941131776,8.3,17.3,12.9,3.28,46.12,315.41,257.28,True,True,True,BULLISH TREND,False,50.77,NEUTRAL,5,"Cerebras, FedEx, Carnival: Earnings to watch on Tuesday | FedEx Earnings Due: A Milestone Report After Massive Transformation | Goldman ""broadly"" raises estimates for LTL and truckload stocks",17.21,16.53,894000000.0,140.994,15.87,4.88,67.96,WATCHLIST
KVUE,https://www.tradingview.com/chart/?symbol=KVUE,Kenvue Inc.,Consumer Defensive,18.22,34982555648,4.5,46.9,4.77,4.35,62.64,17.44,16.92,True,True,True,BULLISH TREND,False,52.56,NEUTRAL,5,"Piper Sandler Raises Kimberly-Clark (KMB) Price Target, Sees Long-Term Upside from Kenvue Deal | J&J Skips GLP-1 Race, Targets No. 1 Cancer Spot By 2030 | 1 Dividend King to Buy Hand Over Fist Right Now",21.69,14.73,1858000000.0,82.975,15.7,10.61,67.85,WATCHLIST
SNDK,https://www.tradingview.com/chart/?symbol=SNDK,Sandisk Corporation,Technology,1974.4672,292398366720,251.0,,181.07,28.03,57.57,1450.75,633.92,True,True,True,BULLISH TREND,False,48.16,NEUTRAL,5,"Micron stock hits an all-time high, thanks to the new Anthropic deal | Nasdaq Tumbles as Micron, Chip Giants Lead Brutal Tech Rout | Update: US Equity Indexes Mixed as Mega-Cap Sell-Off Sends Nasdaq, S&P 500 Sliding",67.32,10.79,2259500032.0,1.503,39.3,34.19,67.55,WATCHLIST
GS,https://www.tradingview.com/chart/?symbol=GS,"The Goldman Sachs Group, Inc.",Financial Services,1099.045,324226449408,14.5,24.2,32.8,11.71,55.81,978.93,872.94,True,True,True,BULLISH TREND,False,56.59,NEUTRAL,5,"Best CD rates today, Tuesday, June 23, 2026: Lock in up to 4% APY today | Deutsche Bank Cuts Gold Forecasts By Up To 22% | Goldman ""broadly"" raises estimates for LTL and truckload stocks",20.07,16.75,,678.596,14.55,29.36,67.53,WATCHLIST
CSX,https://www.tradingview.com/chart/?symbol=CSX,CSX Corporation,Industrials,46.4,86217646080,1.7,26.5,19.52,1.4,52.02,45.32,39.0,True,True,True,BULLISH TREND,False,54.63,NEUTRAL,5,"A Look Back at Transportation and Logistics Stocks’ Q1 Earnings: CSX (NASDAQ:CSX) Vs The Rest Of The Pack | This Investment Pro Is Leaning Into Risk. Why He Likes Defense, Ag Tech, and Infrastructure. | CSX Stock Up 45.5% Y/Y: Can the Momentum Last Throughout 2026?",28.47,21.39,1129874944.0,143.06,23.68,21.55,67.32,WATCHLIST
ECL,https://www.tradingview.com/chart/?symbol=ECL,Ecolab Inc.,Basic Materials,269.935,75969830912,10.0,7.8,3.65,8.19,66.4,260.36,268.74,True,True,False,BULLISH TREND,False,62.52,POSITIVE,5,Ecolab Inc (ECL) Raises $5 Billion to Push Into AI Data Center Cooling | How Ecolab (ECL) Uses CoolIT to Move Deeper Into Water-Efficient AI Data Center Cooling | Wells Fargo Sees Ecolab (ECL) Well Positioned to Navigate Commodity Cost Pressures,36.58,28.11,1586424960.0,92.369,22.43,12.8,67.2,WATCHLIST
BEN,https://www.tradingview.com/chart/?symbol=BEN,"Franklin Resources, Inc.",Financial Services,33.73,17527361536,8.7,87.2,43.19,9.3,67.19,30.45,25.43,True,True,True,BULLISH TREND,False,59.36,NEUTRAL,5,Franklin Templeton Launches New Crypto Unit | Franklin Resources (BEN) Could Be a Great Choice | Are Finance Stocks Lagging  Franklin Resources (BEN) This Year?,25.75,11.25,-242137504.0,23.471,6.7,8.12,67.2,WATCHLIST
REG,https://www.tradingview.com/chart/?symbol=REG,Regency Centers Corporation,Real Estate,78.57,14687480832,10.0,17.2,6.25,1.24,65.68,77.87,72.55,True,True,True,BULLISH TREND,False,57.96,NEUTRAL,5,"Is Regency Centers Stock Underperforming the S&P 500? | Is Simon Property Stock Outperforming the S&P 500? | Here Are Friday’s Top Wall Street Analyst Research Calls: Best Buy, Cogent Communications, Dell Technologies, EPAM Systems, Federal Realty, Gap, Snowflake, Viper Energy, and More",27.0,31.04,574623104.0,73.218,8.0,33.11,67.04,WATCHLIST
CTVA,https://www.tradingview.com/chart/?symbol=CTVA,"Corteva, Inc.",Basic Materials,79.855,53408620544,11.0,12.1,2.93,1.26,61.63,79.41,72.54,True,True,True,BULLISH TREND,False,71.85,POSITIVE,5,"Is Mission Produce Winning Through Operational Efficiency Gains? | FMC and Corteva Partner to Expand Access to Rimisoxafen Technology | This Investment Pro Is Leaning Into Risk. Why He Likes Defense, Ag Tech, and Infrastructure.",43.16,19.43,2576124928.0,13.64,5.14,6.5,66.65,WATCHLIST
MKC,https://www.tradingview.com/chart/?symbol=MKC,"McCormick & Company, Incorporated",Consumer Defensive,47.36,12732413952,16.7,528.3,-10.27,0.85,56.42,48.7,60.0,False,False,False,NO CLEAR ENTRY,False,47.16,NEUTRAL,5,Jim Cramer Says McCormick “Is Still Reeling From Their Deal to Buy Unilever’s Food Business” | McCormick (MKC) Q2 Earnings Preview: What You Should Know Beyond the Headline Estimates | McCormick (MKC) Reports Next Week: What Awaits?,7.76,14.2,372775008.0,65.158,25.35,23.12,66.57,WATCHLIST
IVZ,https://www.tradingview.com/chart/?symbol=IVZ,Invesco Ltd.,Financial Services,26.81,11884782592,14.1,35.0,13.63,-0.67,45.72,26.85,25.05,False,True,True,NO CLEAR ENTRY,False,66.83,POSITIVE,5,Should Invesco NASDAQ 100 ETF (QQQM) Be on Your Investing Radar? | Should You Invest in the Invesco KBW High Dividend Yield Financial ETF (KBWD)? | Should You Invest in the Invesco Leisure and Entertainment ETF (PEJ)?,,8.99,861862528.0,14.829,-1.54,-3.69,66.15,WATCHLIST
MLM,https://www.tradingview.com/chart/?symbol=MLM,"Martin Marietta Materials, Inc.",Basic Materials,609.81,36616589312,17.2,1220.8,5.73,13.52,60.6,589.07,616.45,True,False,False,NO CLEAR ENTRY,False,44.26,NEUTRAL,5,Martin Marietta (MLM) Surges 3.1%: Is This an Indication of Further Gains? | 1 Industrials Stock for Long-Term Investors and 2 We Turn Down | London Company Large Cap Strategy Added Martin Marietta Materials (MLM) Signals Industry Optimism,38.16,26.62,841750016.0,50.35,9.47,39.91,65.94,WATCHLIST
MTB,https://www.tradingview.com/chart/?symbol=MTB,M&T Bank Corporation,Financial Services,229.505,33609873408,5.7,24.4,15.17,8.84,65.24,216.31,203.95,True,True,True,BULLISH TREND,False,59.74,NEUTRAL,5,What M&T Bank (MTB)'s New Board Addition and Revenue Beat Means For Shareholders | M&T Bank (MTB) Stock Faces Mixed Analyst Target Changes As Fair Value Edges Higher | Fed Holds Rates But Signals Hike: Key Takeaways for Bank Investors,12.89,10.98,,,10.29,31.48,65.88,WATCHLIST
UDR,https://www.tradingview.com/chart/?symbol=UDR,"UDR, Inc.",Real Estate,38.14,14131466240,4.2,151.6,12.72,1.68,59.73,37.02,35.88,True,True,True,BULLISH TREND,False,54.5,NEUTRAL,5,Is UDR Stock Underperforming the Nasdaq? | UDR Stock Gains 9% in Three Months: Will the Uptrend Continue? | How The Story Around UDR (UDR) Is Shifting With Recalibrated Multifamily Expectations,25.95,68.11,1007130496.0,142.368,12.35,27.78,65.86,WATCHLIST
DGX,https://www.tradingview.com/chart/?symbol=DGX,Quest Diagnostics Incorporated,Healthcare,196.91,21797234688,9.2,15.5,1.11,1.59,55.88,194.89,188.7,True,True,True,BULLISH TREND,False,50.0,NEUTRAL,5,Is it Apt to Hold Quest Diagnostics Stock in Your Portfolio Now? | Is Quest Diagnostics Stock Underperforming the S&P 500? | Is Labcorp Holdings Stock Underperforming the Nasdaq?,21.73,16.87,947875008.0,82.737,14.54,9.08,65.85,WATCHLIST
RCL,https://www.tradingview.com/chart/?symbol=RCL,Royal Caribbean Cruises Ltd.,Consumer Cyclical,308.99,82869559296,11.3,28.9,11.34,19.31,57.78,275.04,287.03,True,True,False,BULLISH TREND,False,56.88,NEUTRAL,5,"Carnival Plunges 6% While Royal Caribbean and Norwegian Tread Water: Here’s Why | Carnival Stock Leads Cruise Retreat After Revenue Miss, Updated Outlook | Brokers Suggest Investing in Royal Caribbean (RCL): Read This Before Placing a Bet",18.84,15.44,-194875008.0,217.312,49.58,24.36,65.85,WATCHLIST
JCI,https://www.tradingview.com/chart/?symbol=JCI,Johnson Controls International plc,Industrials,143.29,87423459328,8.2,38.9,7.82,6.07,52.08,141.38,125.47,True,True,True,BULLISH TREND,False,51.87,NEUTRAL,5,Former Johnson Controls executive to lead Wauwatosa battery startup | Can Modine Sustain Its Margin Gains Through Fiscal 2027? | Jim Cramer Discusses Johnson Controls As Some Data Center Peers Slump,43.69,24.9,2870374912.0,70.317,13.45,14.45,65.85,WATCHLIST
HPE,https://www.tradingview.com/chart/?symbol=HPE,Hewlett Packard Enterprise Company,Technology,49.195,65144193024,40.0,,122.48,45.24,31.88,36.67,26.32,True,True,True,BULLISH TREND,False,54.74,NEUTRAL,5,"Should HPE’s Expanded AI Partnerships and Hybrid Cloud Push Require Action From Hewlett Packard Enterprise (HPE) Investors? | 3 Market-Beating Stocks to Target This Week | FormFactor (FORM) Stock Is Up, What You Need To Know",45.98,12.3,3836000000.0,84.03,6.31,4.01,65.83,WATCHLIST
PLTR,https://www.tradingview.com/chart/?symbol=PLTR,Palantir Technologies Inc.,Technology,118.91,285064364032,84.7,325.0,-26.07,-13.47,16.95,138.03,159.55,False,False,False,NO CLEAR ENTRY,False,60.34,POSITIVE,5,"Palantir and Salesforce put software's rebound on trial: AlphaCheck | Rise of the Managed Intelligence Provider: Pax8 CPO Libby McIlhany, COO Craig Donovan, Live from Pax8 Beyond 2026 | Palantir Hits 52-Week Low Amid AI Retreat, Rising Interest Rates",135.12,57.11,1752997120.0,2.477,32.59,43.67,65.73,WATCHLIST
ICE,https://www.tradingview.com/chart/?symbol=ICE,"Intercontinental Exchange, Inc.",Financial Services,133.56,75529846784,20.4,79.7,-14.71,-11.51,36.43,150.21,157.55,False,False,False,NO CLEAR ENTRY,False,48.22,NEUTRAL,5,"CBOE Stock Plunges 28.4% in a Month: Time to Buy the Dip? | Nonstop Trading, Loads of Leverage. How ‘Perp Futures’ Are Shaking Up Wall Street. | ICE Invests in OKX at $25 Billion to Launch Tokenized NYSE Stocks",19.44,15.16,3743124992.0,70.986,13.85,37.67,65.71,WATCHLIST
DOC,https://www.tradingview.com/chart/?symbol=DOC,"Healthpeak Properties, Inc.",Real Estate,20.565,14177916928,7.1,363.9,21.73,5.23,63.63,18.54,17.28,True,True,True,BULLISH TREND,False,60.53,POSITIVE,5,"BMO Capital and Morgan Stanley Take Different Views on Healthpeak Properties (DOC) | Jim Cramer Highlights Healthpeak Properties and Its Strong Dividend Yield | SpaceX initiated, Intel upgraded: Wall Street's top analyst calls",64.27,137.1,1109761536.0,118.243,2.8,7.73,65.69,WATCHLIST
IBKR,https://www.tradingview.com/chart/?symbol=IBKR,"Interactive Brokers Group, Inc.",Financial Services,95.83,162548973568,16.8,22.9,41.4,14.43,66.47,84.41,72.38,True,True,True,BULLISH TREND,False,54.92,NEUTRAL,5,"IBKR Broadens AI Trading Reach With ChatGPT, Grok Integration | Futu's Account Push: Can It Reach 800,000 New Funded Clients? | Is Interactive Brokers Group, Inc. (IBKR) A Good Stock To Buy Now?",41.13,33.31,,152.192,23.56,16.11,65.69,WATCHLIST
OKE,https://www.tradingview.com/chart/?symbol=OKE,"ONEOK, Inc.",Energy,87.3,55001866240,19.6,18.0,-1.75,-5.74,51.73,87.79,77.96,False,True,True,BUY THE DIP,False,64.59,POSITIVE,5,Here’s What Analysts Say About ONEOK (OKE) | 2 Best Stocks to Buy in the Market Right Now | Pipeline Stock Face-Off: Is Enbridge or Oneok the Better Buy Right Now?,15.56,14.11,454375008.0,149.644,15.9,10.03,65.67,WATCHLIST
DOV,https://www.tradingview.com/chart/?symbol=DOV,Dover Corporation,Industrials,225.49,30364801024,10.1,5.3,6.48,8.79,66.31,217.68,200.0,True,True,True,BULLISH TREND,False,49.61,NEUTRAL,5,Industrial Production Rises Amid Inflation Woes: 4 Stocks to Grab | Reflecting On General Industrial Machinery Stocks’ Q1 Earnings: Dover (NYSE:DOV) | All You Need to Know About Dover (DOV) Rating Upgrade to Buy,28.15,19.5,840764352.0,43.927,15.0,13.3,65.67,WATCHLIST
CI,https://www.tradingview.com/chart/?symbol=CI,The Cigna Group,Healthcare,281.94,74582261760,4.6,29.1,8.45,0.55,59.91,282.83,278.25,False,True,True,NO CLEAR ENTRY,False,52.22,NEUTRAL,5,"Why Did UnitedHealth Stock Choose Pain Over Growth? | Cigna (CI): Buy, Sell, or Hold Post Q1 Earnings? | Mizuho Sees Improved Regulatory Stability, Raises Cigna (CI) Price Objective",11.96,8.43,6923375104.0,72.805,16.27,2.26,65.63,WATCHLIST
LVS,https://www.tradingview.com/chart/?symbol=LVS,Las Vegas Sands Corp.,Consumer Cyclical,48.12,31886106624,25.3,73.0,-10.37,-2.69,30.27,51.95,56.21,False,False,False,NO CLEAR ENTRY,False,56.47,NEUTRAL,5,Is Las Vegas Sands Stock Outperforming the S&P 500? | Why The Narrative Around Las Vegas Sands (LVS) Is Shifting Without A New Price Target | Why Las Vegas Sands (LVS) is a Top Value Stock for the Long-Term,17.76,13.1,1622625024.0,981.405,90.45,13.41,65.62,WATCHLIST
TRV,https://www.tradingview.com/chart/?symbol=TRV,"The Travelers Companies, Inc.",Financial Services,315.5,67089399808,1.0,357.6,7.21,3.12,77.91,300.63,287.87,True,True,True,WATCH - OVERBOUGHT,False,61.72,POSITIVE,5,"Chubb's Investment Portfolio Supports Long-Term Growth, Drives Profit | Jim Cramer Couldn’t Understand Why Travelers (TRV) Stock Went Down | Travelers (TRV) Downgraded by Barclays on Slowing Growth and Margin Concerns",9.42,11.05,13304375296.0,28.975,25.27,15.54,65.59,WATCHLIST
BXP,https://www.tradingview.com/chart/?symbol=BXP,"BXP, Inc.",Real Estate,64.455,11493062656,0.6,65.5,23.19,7.19,62.04,60.32,63.84,True,True,False,BULLISH TREND,False,56.8,NEUTRAL,5,What BXP's 343 Madison Lease Means for Office Investors in 2026 | Is Alexandria Real Estate Stock Underperforming the Dow? | BXP Stock Gains 20.7% in Three Months: Will the Momentum Last?,32.39,30.33,941118656.0,211.994,5.53,10.04,65.39,WATCHLIST
WRB,https://www.tradingview.com/chart/?symbol=WRB,W. R. Berkley Corporation,Financial Services,68.41,25467453440,4.0,26.0,4.36,1.39,64.64,66.75,69.76,True,False,False,NO CLEAR ENTRY,False,59.26,NEUTRAL,5,"American Financial Outperforms Industry in a Year: Time to Buy? | ACGL Outperforms Industry, Trades at a Premium: How to Play the Stock | Goldman Sachs Upgrades W. R. Berkley (WRB) Stock to Buy",14.49,14.2,3222230528.0,31.76,20.16,12.64,65.39,WATCHLIST
RF,https://www.tradingview.com/chart/?symbol=RF,Regions Financial Corporation,Financial Services,29.125,24854677504,7.3,21.6,15.49,6.11,62.18,27.84,26.59,True,True,True,BULLISH TREND,False,53.64,NEUTRAL,5,Is Regions Financial Poised to Maintain Capital Return Strategy? | Are You Looking for a High-Growth Dividend Stock? | How Is Regions Financial's Stock Performance Compared to Other Regional Banks Stocks?,12.09,10.2,,,11.89,31.0,65.39,WATCHLIST
AXP,https://www.tradingview.com/chart/?symbol=AXP,American Express Company,Financial Services,337.04,229971312640,11.6,17.6,11.99,8.83,69.1,319.67,336.33,True,True,False,BULLISH TREND,False,62.09,POSITIVE,5,Jim Cramer Says “This Is a Terrific Level to Buy American Express” | Berkshire Looked Like It Got a Bargain on Alphabet Stock. It Didn’t. | Berkshire Just Broke Warren Buffett’s Most Famous Rule and Poured $2.65 Billion Into This Airline,21.04,16.73,,177.847,34.42,16.3,65.37,WATCHLIST
WSM,https://www.tradingview.com/chart/?symbol=WSM,"Williams-Sonoma, Inc.",Consumer Cyclical,225.58,26561280000,4.4,4.3,23.27,17.53,67.93,196.1,193.33,True,True,True,BULLISH TREND,False,69.01,POSITIVE,5,Can Margin Strength Offset Demand Challenges at Home Depot? | Lifetime Brands' Kitchen Tools Momentum Highlights Market Share Gains | 3 Retail Winners Using Cash Flow to Stay Ahead,25.26,21.96,885462144.0,79.878,54.01,13.81,65.37,WATCHLIST
EMR,https://www.tradingview.com/chart/?symbol=EMR,Emerson Electric Co.,Industrials,144.36,80856031232,2.9,27.9,11.64,7.01,53.26,140.72,137.35,True,True,True,BULLISH TREND,False,56.37,NEUTRAL,5,"GE Vernova Stock Raised The Bar, Now It Has To Prove It | 3 Reasons Investors Love Vertiv (VRT) | What GE Vernova Stock's Shadow Backlog Was Saying Before The Surge",33.34,20.14,3272250112.0,69.182,12.33,13.35,65.36,WATCHLIST
CNC,https://www.tradingview.com/chart/?symbol=CNC,Centene Corporation,Healthcare,63.52,31365984256,5.1,18.3,93.6,9.95,58.86,54.8,42.39,True,True,True,BULLISH TREND,False,69.97,POSITIVE,5,"Centene's Multi-Year Recovery Underway, RBC Says | Here Are Tuesday’s Best Wall Street Analyst Research Calls: Centene, Darden Restaurants, Flutter Entertainment, GE Healthcare, IBM, Nike, SpaceX, Synopsys, Target, and More | The Zacks Analyst Blog Highlights Space Exploration Technologies, Alphabet, Centene, DaVita and BrightSpring Health Services",,14.26,6847499776.0,76.049,-26.04,-3.61,65.35,WATCHLIST
VRTX,https://www.tradingview.com/chart/?symbol=VRTX,Vertex Pharmaceuticals Incorporated,Healthcare,469.88,119258095616,7.8,61.4,4.12,8.38,75.57,439.13,440.35,True,True,False,WATCH - OVERBOUGHT,False,63.77,POSITIVE,5,Vertex Pharmaceuticals (VRTX) Stock After Strong Multi‑Year Run Is The Price Still Reasonable | Positive Pediatric CASGEVY Data Might Change The Case For Investing In Vertex Pharmaceuticals (VRTX) | 2 Reasons to Like VRTX (and 1 Not So Much),27.89,21.88,2783225088.0,10.26,24.2,35.51,65.35,WATCHLIST
ZBH,https://www.tradingview.com/chart/?symbol=ZBH,"Zimmer Biomet Holdings, Inc.",Healthcare,88.12,17047914496,9.3,34.1,0.64,3.29,63.5,86.83,92.04,True,False,False,NO CLEAR ENTRY,False,58.81,NEUTRAL,5,Is Zimmer Biomet Stock Underperforming the S&P 500? | Is Solventum Corporation (SOLV) A Good Stock To Buy Now? | Why The Narrative Around Zimmer Biomet (ZBH) Is Shifting Without New Analyst Updates,22.83,9.8,1044124992.0,59.827,6.07,9.05,65.3,WATCHLIST
KIM,https://www.tradingview.com/chart/?symbol=KIM,Kimco Realty Corporation,Real Estate,25.025,16876603392,4.0,29.4,11.45,5.19,66.97,23.81,21.69,True,True,True,BULLISH TREND,False,71.12,POSITIVE,5,"Kimco Realty (KIM) Earns Upgrade from Wolfe Research on Strong Fundamentals | Here Are Monday’s Best Wall Street Analyst Research Calls: Accenture, Apple, Boyd Gaming, BWX Technologies, Conoco-Phillips, Estee Lauder, Hut 8, Incyte, SpaceX, and More | Kimco Realty (KIM) Could Be a Great Choice",28.76,28.9,838712128.0,78.788,5.86,28.54,65.29,WATCHLIST
PG,https://www.tradingview.com/chart/?symbol=PG,The Procter & Gamble Company,Consumer Defensive,150.56,350617174016,7.4,5.8,5.36,4.99,69.54,145.23,147.3,True,True,False,BULLISH TREND,False,51.44,NEUTRAL,5,"Tide Owns 40% of the Detergent Market — So Why Is P&G Reinventing It With Something Industry Experts Say Nobody Needs? | You Don’t Need a Powerball Jackpot To Build A $5,000 Monthly Dividend Paycheck | Why Procter & Gamble (PG) Dipped More Than Broader Market Today",22.01,21.25,12733750272.0,67.651,31.11,19.16,65.27,WATCHLIST
ZBRA,https://www.tradingview.com/chart/?symbol=ZBRA,Zebra Technologies Corporation,Technology,243.93,11619213312,14.3,3.8,18.49,0.69,43.93,236.51,251.87,True,False,False,NO CLEAR ENTRY,False,57.39,NEUTRAL,5,"Is Zebra Technologies Stock Underperforming the Nasdaq? | TTM Technologies, Rogers, and Zebra Shares Are Soaring, What You Need To Know | Zebra Technologies (ZBRA) Stock After A 19% One‑Year Slide Is Value Emerging",29.46,11.78,559000000.0,82.104,11.78,7.49,65.14,WATCHLIST
IRM,https://www.tradingview.com/chart/?symbol=IRM,Iron Mountain Incorporated,Real Estate,132.34,39374413824,21.6,860.0,30.71,4.65,57.81,123.49,102.42,True,True,True,BULLISH TREND,False,61.11,POSITIVE,5,Iron Mountain: High Yield and Reliable Revenue From the Largest Companies | Is Iron Mountain Stock Underperforming the Nasdaq? | Is SBA Communications Stock Underperforming the Dow?,143.85,49.5,-499464512.0,,,3.76,65.09,WATCHLIST
